Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR1795997,1/17/2017 14:08,1/17/2017 21:00,1008629,252157250,1008629,250,69,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795997/ERR1795997.1,ERX1859727,DN461105C:F4,WGS,RANDOM,GENOMIC,PAIRED,425,76,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274103,SAMEA4362654,simple,573,Klebsiella pneumoniae,SAMEA4362654,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,50BC2C350B9D6357FEAD581DE9D798F6,C05A99FB6EA8E50CB19E7DAB9062C905
ERR1795998,1/17/2017 14:08,1/17/2017 21:00,969925,242481250,969925,250,64,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795998/ERR1795998.1,ERX1859728,DN461105C:G4,WGS,RANDOM,GENOMIC,PAIRED,414,74,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274104,SAMEA4362655,simple,573,Klebsiella pneumoniae,SAMEA4362655,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,C1743BE3AB44F790316BF9A8E1DDF7DA,416F6EEF0FD25CE60DF94EDFBEDBCFB7
ERR1795999,1/17/2017 14:08,1/17/2017 21:00,873231,218307750,873231,250,60,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795999/ERR1795999.1,ERX1859729,DN461105C:H4,WGS,RANDOM,GENOMIC,PAIRED,449,74,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274105,SAMEA4362656,simple,573,Klebsiella pneumoniae,SAMEA4362656,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,736D20130E5E9F3DBB9FC71627BF5669,E8A9108FCE7097ED913B556C261D330E
ERR1796000,1/17/2017 14:08,1/17/2017 21:01,1362665,340666250,1362665,250,91,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796000/ERR1796000.1,ERX1859730,DN461105C:A5,WGS,RANDOM,GENOMIC,PAIRED,419,77,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274106,SAMEA4362657,simple,573,Klebsiella pneumoniae,SAMEA4362657,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,D3061E4C05B98C6354E0A2B4EC6FD5B0,FBE3ECE75506A4893BE5DCC3AD594F82
ERR1796001,1/17/2017 14:08,1/17/2017 21:00,1074857,268714250,1074857,250,72,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796001/ERR1796001.1,ERX1859731,DN461105C:B5,WGS,RANDOM,GENOMIC,PAIRED,396,65,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274107,SAMEA4362658,simple,1463165,Klebsiella quasipneumoniae,SAMEA4362658,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,310532BE763599BEC1C78F26605529F4,A5F6560665151EE6C189B6BD888BC15C
ERR1796002,1/17/2017 14:08,1/17/2017 21:00,858789,214697250,858789,250,59,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796002/ERR1796002.1,ERX1859732,DN461105C:C5,WGS,RANDOM,GENOMIC,PAIRED,434,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274108,SAMEA4362659,simple,1463165,Klebsiella quasipneumoniae,SAMEA4362659,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,A6159336ADFBBBE8ABF6B6C5DBB99113,EBA61DEC6C802EA7C2655D166FEBF7AE
ERR1796003,1/17/2017 14:08,1/17/2017 21:00,913470,228367500,913470,250,63,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796003/ERR1796003.1,ERX1859733,DN461105C:D5,WGS,RANDOM,GENOMIC,PAIRED,418,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274109,SAMEA4362660,simple,1463165,Klebsiella quasipneumoniae,SAMEA4362660,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,E83460AC18F93E8FD8D58880408F5330,F9C942E20641E98E98CC1102D3AFEFA2
ERR1796004,1/17/2017 14:08,1/17/2017 21:00,858352,214588000,858352,250,59,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796004/ERR1796004.1,ERX1859734,DN461105C:E5,WGS,RANDOM,GENOMIC,PAIRED,432,81,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274110,SAMEA4362661,simple,1463165,Klebsiella quasipneumoniae,SAMEA4362661,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,525E437C8577CEAF53B98B3546BA6C85,6F3F31BCD900315B776E11B72E5C8618
ERR1796005,1/17/2017 14:08,1/17/2017 21:00,1002431,250607750,1002431,250,68,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796005/ERR1796005.1,ERX1859735,DN461105C:F5,WGS,RANDOM,GENOMIC,PAIRED,402,78,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274111,SAMEA4362662,simple,1463165,Klebsiella quasipneumoniae,SAMEA4362662,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,3E47EE6BD3DB3EB374A842A16EB7D3CB,4CA2A57B8A198F8E97BDC17123E7711F
ERR1796006,1/17/2017 14:08,1/17/2017 21:00,966178,241544500,966178,250,65,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796006/ERR1796006.1,ERX1859736,DN461105C:G5,WGS,RANDOM,GENOMIC,PAIRED,416,71,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274112,SAMEA4362663,simple,573,Klebsiella pneumoniae,SAMEA4362663,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,2D7907375AC767944D8648FE8603E979,8BB440734CE72FD7BBC3ECDCAD359523
ERR1796007,1/17/2017 14:08,1/17/2017 21:00,1029198,257299500,1029198,250,73,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796007/ERR1796007.1,ERX1859737,DN461105C:H5,WGS,RANDOM,GENOMIC,PAIRED,415,71,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274113,SAMEA4362664,simple,573,Klebsiella pneumoniae,SAMEA4362664,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,9548BB6AA10D09239AF5139234871A36,DFB36906A2DFB0437D11AED51E234B51
ERR1796008,1/17/2017 14:08,1/17/2017 21:00,1385648,346412000,1385648,250,98,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796008/ERR1796008.1,ERX1859738,DN461105C:A6,WGS,RANDOM,GENOMIC,PAIRED,423,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274114,SAMEA4362665,simple,573,Klebsiella pneumoniae,SAMEA4362665,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,7A460FACB3488C4C24DDD2D94525D5EE,0554BD2D7E4020F8D54F85EC452E07DE
ERR1796009,1/17/2017 14:08,1/17/2017 21:00,1134377,283594250,1134377,250,77,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796009/ERR1796009.1,ERX1859739,DN461105C:B6,WGS,RANDOM,GENOMIC,PAIRED,430,77,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274115,SAMEA4362666,simple,573,Klebsiella pneumoniae,SAMEA4362666,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,39FD8C567284814F56D379C5A50F086C,71D9DDA0D3606DADB12E141499DF6DE4
ERR1796010,1/17/2017 14:08,1/17/2017 21:01,992796,248199000,992796,250,67,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796010/ERR1796010.1,ERX1859740,DN461105C:C6,WGS,RANDOM,GENOMIC,PAIRED,427,73,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274116,SAMEA4362667,simple,573,Klebsiella pneumoniae,SAMEA4362667,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,303717BFA29D7B1D2CA7022D8AAA7BA4,4578385B4970026148C9E6131DA3E0BD
ERR1796011,1/17/2017 14:08,1/17/2017 21:00,1022657,255664250,1022657,250,74,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796011/ERR1796011.1,ERX1859741,DN461105C:D6,WGS,RANDOM,GENOMIC,PAIRED,400,69,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274117,SAMEA4362668,simple,573,Klebsiella pneumoniae,SAMEA4362668,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,C67100D7A8EA824EC54B675FEE6C8228,D3CAA3418F27C2B7345C25FDA2FA76A2
ERR1796012,1/17/2017 14:08,1/17/2017 21:00,1026574,256643500,1026574,250,72,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796012/ERR1796012.1,ERX1859742,DN461105C:E6,WGS,RANDOM,GENOMIC,PAIRED,421,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274118,SAMEA4362669,simple,573,Klebsiella pneumoniae,SAMEA4362669,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,07C03285134FAAF4AB6B0DACD99B063F,FDF25DE15A9C978C1607EE22FEA94678
ERR1796013,1/17/2017 14:08,1/17/2017 21:00,883767,220941750,883767,250,62,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796013/ERR1796013.1,ERX1859743,DN461105C:F6,WGS,RANDOM,GENOMIC,PAIRED,442,75,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274119,SAMEA4362670,simple,573,Klebsiella pneumoniae,SAMEA4362670,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,F4B9CF06104EFDA3CB22B802988D60C6,E7C3624BE533141CEB6593590C99BB42
ERR1796014,1/17/2017 14:08,1/17/2017 21:00,918035,229508750,918035,250,64,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796014/ERR1796014.1,ERX1859744,DN461105C:G6,WGS,RANDOM,GENOMIC,PAIRED,424,77,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274120,SAMEA4362671,simple,573,Klebsiella pneumoniae,SAMEA4362671,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,E1D3C1C53590DFF2891656383BF33F8A,16145964776B3BBCA602C3848BB81BEB
ERR1796015,1/17/2017 14:08,1/17/2017 21:00,909999,227499750,909999,250,64,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796015/ERR1796015.1,ERX1859745,DN461105C:H6,WGS,RANDOM,GENOMIC,PAIRED,425,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274121,SAMEA4362672,simple,573,Klebsiella pneumoniae,SAMEA4362672,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,50BD6EFEEC92501EAD3D6890312F26FB,4EF25F3BF07CC5CDDE715AB9573ECC06
ERR1796016,1/17/2017 14:08,1/17/2017 21:01,1209105,302276250,1209105,250,81,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796016/ERR1796016.1,ERX1859746,DN461105C:A7,WGS,RANDOM,GENOMIC,PAIRED,427,71,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274122,SAMEA4362673,simple,573,Klebsiella pneumoniae,SAMEA4362673,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,3E7D1F9D922749643190384683552DAA,22E45F0A1D44536BCEC4853376EBB401
ERR1796017,1/17/2017 14:08,1/17/2017 21:00,1149400,287350000,1149400,250,77,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796017/ERR1796017.1,ERX1859747,DN461105C:B7,WGS,RANDOM,GENOMIC,PAIRED,409,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274123,SAMEA4362674,simple,573,Klebsiella pneumoniae,SAMEA4362674,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,7FFE71B629092FB2F2C860AA1DB659F9,EB535411920175A67E9F7FFA994E9301
ERR1796018,1/17/2017 14:08,1/17/2017 21:01,1046308,261577000,1046308,250,70,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796018/ERR1796018.1,ERX1859748,DN461105C:C7,WGS,RANDOM,GENOMIC,PAIRED,416,69,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274124,SAMEA4362675,simple,573,Klebsiella pneumoniae,SAMEA4362675,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,8EAB4E0B8A8DF30B9795B01FFAF30C2E,C038234BEEA3BEE0D77368F7B6CB1200
ERR1796019,1/17/2017 14:08,1/17/2017 21:00,1032379,258094750,1032379,250,69,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796019/ERR1796019.1,ERX1859749,DN461105C:D7,WGS,RANDOM,GENOMIC,PAIRED,411,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274125,SAMEA4362676,simple,573,Klebsiella pneumoniae,SAMEA4362676,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,683035068EE147FD3CD71D908126E14B,8BFBD5CE39E643CD3D391107C8F3C70F
ERR1796020,1/17/2017 14:08,1/17/2017 21:00,975136,243784000,975136,250,68,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796020/ERR1796020.1,ERX1859750,DN461105C:E7,WGS,RANDOM,GENOMIC,PAIRED,419,75,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274126,SAMEA4362677,simple,573,Klebsiella pneumoniae,SAMEA4362677,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,73F9D496317B29F1F30352092DC4E467,09A67C9571D500AE289EAE4FA9375309
ERR1796021,1/17/2017 14:08,1/17/2017 21:00,1102513,275628250,1102513,250,61,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796021/ERR1796021.1,ERX1859751,DN461105C:F7,WGS,RANDOM,GENOMIC,PAIRED,395,74,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274127,SAMEA4362678,simple,244366,Klebsiella variicola,SAMEA4362678,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,3540FB27110793CF38094AD224F25823,87A802878D736CE19209949BAFBAF23B
ERR1796022,1/17/2017 14:08,1/17/2017 21:00,888756,222189000,888756,250,62,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796022/ERR1796022.1,ERX1859752,DN461105C:G7,WGS,RANDOM,GENOMIC,PAIRED,440,76,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274128,SAMEA4362679,simple,573,Klebsiella pneumoniae,SAMEA4362679,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,9F7B0CB188BC1EAA51D5FC142866AE53,47E11EBB6E67E2AFBB6052BAFBF00856
ERR1796023,1/17/2017 14:08,1/17/2017 21:00,918043,229510750,918043,250,67,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796023/ERR1796023.1,ERX1859753,DN461105C:H7,WGS,RANDOM,GENOMIC,PAIRED,419,73,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274129,SAMEA4362680,simple,2026240,Klebsiella quasivariicola,SAMEA4362680,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,CE747DA2D20B2AE0A6C26867418402AA,FCB2613921B7C70B2485D0BC86A1D2AD
ERR1796024,1/17/2017 14:08,1/17/2017 21:00,1286663,321665750,1286663,250,87,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796024/ERR1796024.1,ERX1859754,DN461105C:A8,WGS,RANDOM,GENOMIC,PAIRED,411,72,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274130,SAMEA4362681,simple,573,Klebsiella pneumoniae,SAMEA4362681,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,F03A6F1B1F83D3A789EACFBC486A2E1B,DAAAF512978CFD928EFAD33C9AD134DB
ERR1796025,1/17/2017 14:08,1/17/2017 21:01,1276032,319008000,1276032,250,85,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796025/ERR1796025.1,ERX1859755,DN461105C:B8,WGS,RANDOM,GENOMIC,PAIRED,396,68,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274131,SAMEA4362682,simple,573,Klebsiella pneumoniae,SAMEA4362682,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,679A61DD24FA1F8AA3088C3F7F19852D,02D7876127F2BD01C33B945DB8029ABC
ERR1796026,1/17/2017 14:08,1/17/2017 21:01,1049348,262337000,1049348,250,71,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796026/ERR1796026.1,ERX1859756,DN461105C:C8,WGS,RANDOM,GENOMIC,PAIRED,415,73,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274132,SAMEA4362683,simple,573,Klebsiella pneumoniae,SAMEA4362683,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,FE91E195A8AC61EDE9318B98EE3AAA12,A0CA3A21650053A3356073982E7DF852
ERR1796027,1/17/2017 14:08,1/17/2017 21:00,931554,232888500,931554,250,65,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796027/ERR1796027.1,ERX1859757,DN461105C:D8,WGS,RANDOM,GENOMIC,PAIRED,418,73,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274133,SAMEA4362684,simple,573,Klebsiella pneumoniae,SAMEA4362684,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,B650629D8B53FC9EE2B518329B510742,65F69D543FFB0E7559B2FF83C7DA0A79
ERR1796028,1/17/2017 14:08,1/17/2017 21:00,986094,246523500,986094,250,68,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796028/ERR1796028.1,ERX1859758,DN461105C:E8,WGS,RANDOM,GENOMIC,PAIRED,411,76,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274134,SAMEA4362685,simple,573,Klebsiella pneumoniae,SAMEA4362685,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,162BC78D71AF16C17F70D9DBB3FFA210,7FE9D197F499743CBC78DA2EDBBEFDE9
ERR1796029,1/17/2017 14:08,1/17/2017 21:01,858531,214632750,858531,250,59,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796029/ERR1796029.1,ERX1859759,DN461105C:F8,WGS,RANDOM,GENOMIC,PAIRED,409,69,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274135,SAMEA4362686,simple,573,Klebsiella pneumoniae,SAMEA4362686,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,F6DDD3F41ED0CAA999199C96DED2A42D,AD6D35806A8DB266BA96C05762800798
ERR1796030,1/17/2017 14:08,1/17/2017 21:01,874709,218677250,874709,250,60,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796030/ERR1796030.1,ERX1859760,DN461105C:G8,WGS,RANDOM,GENOMIC,PAIRED,422,71,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274136,SAMEA4362687,simple,573,Klebsiella pneumoniae,SAMEA4362687,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,F5DBAF469599FE98B5D0F6DAD5D50AA5,BEF09CA1EC11F38EF9CEA13A22951527
ERR1796031,1/17/2017 14:08,1/17/2017 21:00,795701,198925250,795701,250,55,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796031/ERR1796031.1,ERX1859761,DN461105C:H8,WGS,RANDOM,GENOMIC,PAIRED,423,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274137,SAMEA4362688,simple,573,Klebsiella pneumoniae,SAMEA4362688,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,CAE415749BBB53FBB8967B539202AF28,5AD8B7C9BDD21F26D6C2406F435FD064
ERR1796032,1/17/2017 14:08,1/17/2017 21:00,1258382,314595500,1258382,250,84,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796032/ERR1796032.1,ERX1859762,DN461105C:A9,WGS,RANDOM,GENOMIC,PAIRED,418,69,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274138,SAMEA4362689,simple,573,Klebsiella pneumoniae,SAMEA4362689,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,404CA70B68BC6C703995AD1F783C91C6,EE8F3E4D688CF7E10BDD50BA3C61EF80
ERR1796033,1/17/2017 14:08,1/17/2017 21:00,1217765,304441250,1217765,250,83,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796033/ERR1796033.1,ERX1859763,DN461105C:B9,WGS,RANDOM,GENOMIC,PAIRED,426,77,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274139,SAMEA4362690,simple,573,Klebsiella pneumoniae,SAMEA4362690,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,287386C8C929E6C7ED089645F716819F,87EC0FC1CB63747D25598E9C0B4E4B5E
ERR1796034,1/17/2017 14:08,1/17/2017 21:00,961570,240392500,961570,250,55,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796034/ERR1796034.1,ERX1859764,DN461105C:C9,WGS,RANDOM,GENOMIC,PAIRED,415,75,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274140,SAMEA4362691,simple,244366,Klebsiella variicola,SAMEA4362691,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,B04480E28F8CFBC97D6BF86C53E45062,36C8561BE15E0B4759F77C584F22A09B
ERR1796035,1/17/2017 14:08,1/17/2017 21:00,1045216,261304000,1045216,250,100,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796035/ERR1796035.1,ERX1859765,DN461105C:D9,WGS,RANDOM,GENOMIC,PAIRED,412,69,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274141,SAMEA4362692,simple,573,Klebsiella pneumoniae,SAMEA4362692,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,9D90042003D813B40A632D4F9FD45DD3,BD94C8AE8B76EBE03C109DB54ED91148
ERR1796036,1/17/2017 14:08,1/17/2017 21:00,956646,239161500,956646,250,51,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796036/ERR1796036.1,ERX1859766,DN461105C:E9,WGS,RANDOM,GENOMIC,PAIRED,391,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274142,SAMEA4362693,simple,244366,Klebsiella variicola,SAMEA4362693,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,A1D9438F810DB5A04AB841FEF00A6E03,997831B5950CD18CA0D26844B4AD8A80
ERR1796037,1/17/2017 14:08,1/17/2017 21:00,894532,223633000,894532,250,49,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796037/ERR1796037.1,ERX1859767,DN461105C:F9,WGS,RANDOM,GENOMIC,PAIRED,408,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274143,SAMEA4362694,simple,244366,Klebsiella variicola,SAMEA4362694,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,763C1B5C6E7FB714B5F110E0B9D346B8,3A82B64FB0C4FAAC229EEEFAFB7CC89D
